,name,Year,Total income,Total expenses,Total assets,"Current assets (incl. short term investments, loans & advances)",Current liabilities & provisions,Long term borrowings excl current portion,Sales,Year.1,Total income.1,Total expenses.1,Total assets.1,"Current assets (incl. short term investments, loans & advances).1",Current liabilities & provisions.1,Long term borrowings excl current portion.1,Sales.1,Year.2,Total income.2,Total expenses.2,Total assets.2,"Current assets (incl. short term investments, loans & advances).2",Current liabilities & provisions.2,Long term borrowings excl current portion.2,Sales.2,Year.3,Total income.3,Total expenses.3,Total assets.3,"Current assets (incl. short term investments, loans & advances).3",Current liabilities & provisions.3,Long term borrowings excl current portion.3,Sales.3,Year.4,Total income.4,Total expenses.4,Total assets.4,"Current assets (incl. short term investments, loans & advances).4",Current liabilities & provisions.4,Long term borrowings excl current portion.4,Sales.4,Year.5,Total income.5,Total expenses.5,Total assets.5,"Current assets (incl. short term investments, loans & advances).5",Current liabilities & provisions.5,Long term borrowings excl current portion.5,Sales.5,Year.6,Total income.6,Total expenses.6,Total assets.6,"Current assets (incl. short term investments, loans & advances).6",Current liabilities & provisions.6,Long term borrowings excl current portion.6,Sales.6,Year.7,Total income.7,Total expenses.7,Total assets.7,"Current assets (incl. short term investments, loans & advances).7",Current liabilities & provisions.7,Long term borrowings excl current portion.7,Sales.7,Year.8,Total income.8,Total expenses.8,Total assets.8,"Current assets (incl. short term investments, loans & advances).8",Current liabilities & provisions.8,Long term borrowings excl current portion.8,Sales.8,Year.9,Total income.9,Total expenses.9,Total assets.9,"Current assets (incl. short term investments, loans & advances).9",Current liabilities & provisions.9,Long term borrowings excl current portion.9,Sales.9,Year.10,Total income.10,Total expenses.10,Total assets.10,"Current assets (incl. short term investments, loans & advances).10",Current liabilities & provisions.10,Long term borrowings excl current portion.10,Sales.10
718,Vardhman Textiles Ltd.,2013-03-31 00:00:00,42454.8,40103.5,65477.5,28854.0,14209.6,19849.6,41607.6,2014-03-31 00:00:00,52603.0,48361.0,76938.7,34088.4,18240.0,19250.6,51718.6,2015-03-31 00:00:00,59341.1,54417.6,73083.4,29610.2,16862.9,13172.6,57426.4,2016-03-31 00:00:00,59106.3,52220.3,70041.6,32428.9,20423.6,10222.4,55872.9,2017-03-31 00:00:00,64066.7,54792.6,69859.7,34162.6,19895.2,7212.0,56909.5,2018-03-31 00:00:00,60928.4,55950.9,77374.9,42063.3,16079.8,11973.9,58513.7,2019-03-31 00:00:00,66661.2,59685.1,83860.7,41973.8,17304.6,10729.1,64145.8,2020-03-31,65349.4,60397.5,87475.1,44803.0,15332.5,12680.6,63251.5,2021-03-31,61585.3,57245.2,90806.9,47857.9,13514.3,12978.4,59262.3,2022-03-31,98136.8,85340.5,106258.4,56346.9,18653.9,9222.6,93861.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,Varun Beverages Ltd.,2012-12-31 00:00:00,16575.5,16287.2,21797.6,4315.1,6623.9,12118.5,16101.9,2013-12-31 00:00:00,19668.2,19814.8,25787.5,3745.4,6571.3,14888.4,19322.9,2014-12-31 00:00:00,23303.5,22884.5,29686.1,6846.6,8381.9,14915.3,22860.3,2015-12-31 00:00:00,33840.8,32646.3,42387.4,5690.5,9804.2,15030.7,33376.5,2016-12-31 00:00:00,36345.3,35493.9,48088.4,6026.2,11995.6,11231.2,35833.9,2017-12-31 00:00:00,35661.3,33514.9,55573.0,7878.2,12263.6,16061.6,35187.3,2018-12-31 00:00:00,40586.0,37691.8,63395.7,9712.3,14263.1,18359.2,39669.6,2019-12-31,59234.6,55856.1,86867.4,14003.6,18689.1,22917.1,58254.4,2020-12-31,51076.7,48843.8,84959.6,13143.0,19554.2,19623.1,50356.7,2021-12-31,69576.5,65442.2,91764.5,17936.8,24729.2,17211.9,68999.3,2022-12-31 00:00:00,113742.6,104064.0,111589.9,24808.1,32972.3,17650.0,112304.0
720,Vascon Engineers Ltd.,2013-03-31 00:00:00,4607.8,5114.3,13683.4,8415.2,6209.9,242.4,4223.1,2014-03-31 00:00:00,3450.1,4216.3,13890.0,8312.9,6443.7,594.0,3036.5,2015-03-31 00:00:00,3113.9,4660.7,12574.4,6579.5,6832.5,251.6,2851.9,2016-03-31 00:00:00,3554.0,3500.9,11676.3,5847.2,4342.7,1054.0,3057.3,2017-03-31 00:00:00,2840.2,2898.0,12297.9,8471.8,4561.8,1299.1,2315.7,2018-03-31 00:00:00,3599.4,3807.3,12566.0,8761.0,4855.2,891.2,3278.1,2019-03-31 00:00:00,4009.0,4054.7,13433.5,9949.1,4980.4,1401.9,3647.0,2020-03-31,3832.1,3296.5,13332.4,9853.9,4847.9,1002.0,3318.5,2021-03-31,3695.8,3786.6,13249.6,9865.1,5662.5,433.6,3583.5,2022-03-31,5163.6,4801.4,14668.8,11089.6,6289.4,157.4,4587.4,2023-03-31 00:00:00,7770.8,6906.2,15904.7,12402.1,6223.2,645.0,7480.2
721,Vaswani Industries Ltd.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-31 00:00:00,2505.8,2534.8,1810.8,827.4,763.9,119.4,2486.7,2015-03-31 00:00:00,2809.3,2743.2,1680.0,798.1,682.2,76.2,2804.6,2016-03-31 00:00:00,2618.3,2591.7,1690.1,792.8,707.6,34.1,2610.9,2017-03-31 00:00:00,2560.5,2515.4,1605.9,753.0,667.7,36.1,2555.8,2018-03-31 00:00:00,2379.3,2319.8,1712.2,930.1,763.2,67.1,2373.8,2019-03-31 00:00:00,3196.5,3242.3,1983.0,1180.6,910.8,113.0,3191.6,2020-03-31,3545.1,3589.8,1958.6,1135.1,830.1,88.6,3533.5,2021-03-31,3148.1,3084.0,1965.1,1237.7,793.7,74.9,3143.8,2022-03-31,3751.8,3731.1,2170.0,1273.8,870.8,149.3,3744.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,Vedanta Ltd.,2013-03-31 00:00:00,27902.9,28752.9,185400.9,14967.6,42179.2,11791.6,24455.4,2014-03-31 00:00:00,334691.0,329498.7,867185.9,114090.5,291408.1,205342.2,300440.6,2015-03-31 00:00:00,363217.4,341307.4,815243.3,100761.5,230691.8,217706.3,342946.6,2016-03-31 00:00:00,475863.5,593746.2,1831920.9,360493.6,691995.3,232167.3,379667.1,2017-03-31 00:00:00,520530.0,413960.0,1720010.0,395780.0,578110.0,222480.0,402360.0,2018-03-31 00:00:00,584160.0,511710.0,1554660.0,237850.0,471890.0,148100.0,475720.0,2019-03-31 00:00:00,453190.0,401440.0,1597790.0,229590.0,490290.0,205210.0,386440.0,2020-03-31,390180.0,459750.0,1453820.0,191530.0,442200.0,217000.0,358580.0,2021-03-31,484280.0,378530.0,1434730.0,209650.0,365200.0,209730.0,374400.0,2022-03-31,730460.0,569730.0,1554430.0,299590.0,437620.0,234780.0,632770.0,2023-03-31 00:00:00,948980.0,669610.0,1662870.0,334910.0,549450.0,326570.0,680800.0
723,Venus Remedies Ltd.,2013-03-31 00:00:00,4629.0,4150.4,7294.5,2292.7,1900.3,1291.1,4625.6,2014-03-31 00:00:00,5273.1,4686.9,8360.2,2684.2,2073.3,1395.0,5238.0,2015-03-31 00:00:00,4524.3,4413.5,8448.1,2260.9,1570.7,2022.5,4519.6,2016-03-31 00:00:00,4033.6,4043.2,8340.6,2585.2,1776.1,1910.2,4027.7,2017-03-31 00:00:00,3785.5,3982.9,7674.6,2499.4,1937.1,1618.2,3755.5,2018-03-31 00:00:00,3562.6,3831.3,7484.7,2485.3,2226.0,1368.5,3553.6,2019-03-31 00:00:00,3063.6,3414.5,7473.1,2565.2,2574.1,1160.8,3021.5,2020-03-31,3551.6,3571.8,6521.6,2839.3,2159.8,722.6,3205.5,2021-03-31,5649.8,5141.5,5748.4,2137.2,878.3,475.2,5149.5,2022-03-31,5836.3,5314.6,6049.6,2644.0,826.1,386.8,5755.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,Vertoz Advertising Ltd.,2013-03-31 00:00:00,25.4,26.7,16.5,15.5,17.9,0.0,25.0,2014-03-31 00:00:00,38.0,35.7,14.5,12.6,13.4,0.0,37.2,2015-03-31 00:00:00,41.6,39.2,20.0,16.6,16.7,0.0,41.2,2016-03-31 00:00:00,58.6,57.1,34.5,22.8,29.7,0.0,57.7,2017-03-31 00:00:00,108.1,97.0,90.5,62.9,56.5,13.5,106.2,2018-03-31 00:00:00,158.8,140.7,284.8,253.5,48.4,9.6,152.0,2019-03-31 00:00:00,219.5,192.0,351.4,97.6,91.9,6.1,213.0,2020-03-31,166.0,146.3,428.2,91.6,134.3,19.9,153.6,2021-03-31,185.9,158.2,487.1,154.8,165.6,21.7,165.8,2022-03-31,209.9,172.9,485.9,163.3,133.0,10.3,205.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,Vesuvius India Ltd.,2012-12-31 00:00:00,6173.2,5583.3,5876.6,3060.2,1047.3,0.0,6135.7,2013-12-31 00:00:00,6664.4,6117.0,6686.5,3559.0,1053.1,0.0,6585.0,2014-12-31 00:00:00,7219.0,6609.4,8436.1,4946.4,2053.6,0.0,7118.9,2015-12-31 00:00:00,7788.5,7101.5,9783.0,5995.7,2522.7,0.0,7662.1,2016-12-31 00:00:00,9087.2,8297.9,10998.2,7044.2,2767.0,0.0,8949.8,2017-12-31 00:00:00,9671.8,8664.7,12623.9,7903.1,2981.6,0.0,9495.2,2018-12-31 00:00:00,9506.0,8871.4,13824.0,9026.1,3374.7,0.0,9250.7,2019-12-31,9187.0,8318.1,14817.5,9439.3,3216.4,0.0,8870.4,2020-12-31,8146.2,7589.8,15749.5,10373.8,3668.4,0.0,7915.1,2021-12-31,10684.4,10479.2,17286.4,11551.9,4448.5,0.0,10471.6,2022-12-31 00:00:00,13713.8,12661.9,13423.1,10300.4,3103.4,0.0,13425.8
726,Vidhi Specialty Food Ingredients Ltd.,2013-03-31 00:00:00,1294.4,1310.3,928.3,725.4,567.0,27.3,1290.1,2014-03-31 00:00:00,1521.1,1470.6,1003.0,812.9,610.1,22.0,1517.3,2015-03-31 00:00:00,2001.7,2038.0,1308.8,1038.7,824.9,19.9,1956.5,2016-03-31 00:00:00,2010.7,1768.3,1227.9,906.7,608.1,48.6,1984.4,2017-03-31 00:00:00,2076.7,2036.3,1690.5,1386.8,972.0,30.1,2034.2,2018-03-31 00:00:00,2174.3,1926.2,1625.8,1329.9,784.5,43.2,2128.0,2019-03-31 00:00:00,2289.5,1988.0,1809.3,1496.2,740.9,27.6,2261.3,2020-03-31,2253.4,1911.5,1983.9,1518.7,653.3,12.5,2182.1,2021-03-31,2679.9,2342.7,2400.6,1926.9,735.5,18.3,2634.0,2022-03-31,5384.4,4965.4,3930.1,3082.4,1558.9,159.7,5294.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,Viji Finance Ltd.,2013-03-31 00:00:00,8.3,4.4,45.9,4.2,16.2,0.0,0.0,2014-03-31 00:00:00,13.1,7.3,94.8,92.0,14.2,0.0,0.0,2015-03-31 00:00:00,13.3,7.3,93.4,3.7,9.6,0.0,0.0,2016-03-31 00:00:00,13.7,10.3,100.1,5.6,15.5,0.0,0.0,2017-03-31 00:00:00,16.1,10.0,120.7,7.6,28.1,2.6,1.3,2018-03-31 00:00:00,23.1,8.9,138.7,4.6,32.7,2.0,5.5,2019-03-31 00:00:00,17.6,14.2,150.2,0.0,8.3,0.0,0.0,2020-03-31,9.9,8.5,157.3,0.0,11.2,0.0,0.0,2021-03-31,9.4,5.0,157.9,0.0,10.4,0.0,0.0,2022-03-31,12.6,8.2,175.5,0.0,11.8,0.0,0.0,2023-03-31 00:00:00,21.0,16.6,226.0,0.0,13.0,0.0,0.0
728,Vikas Ecotech Ltd.,2013-03-31 00:00:00,1657.5,1610.9,1019.3,763.7,622.9,23.6,1638.9,2014-03-31 00:00:00,1797.5,1769.1,1226.8,958.0,794.4,18.2,1775.7,2015-03-31 00:00:00,2249.7,2190.9,1472.6,1258.6,963.1,74.8,2214.3,2016-03-31 00:00:00,3287.7,3056.9,2276.9,1993.9,1516.5,97.1,3248.6,2017-03-31 00:00:00,3891.8,3647.9,3127.8,2804.7,1715.3,80.3,3880.8,2018-03-31 00:00:00,2402.2,2134.6,3184.5,2706.7,1842.1,54.1,2366.5,2019-03-31 00:00:00,2592.4,2436.6,3915.0,3327.8,2244.1,249.1,2457.1,2020-03-31,2075.9,2433.6,3455.3,2949.2,1978.2,44.3,1933.0,2021-03-31,1210.3,1082.1,3257.2,2603.2,1909.9,53.6,1166.2,2022-03-31,2524.8,2436.1,3443.8,2774.1,1130.2,30.5,2513.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,Vimta Labs Ltd.,2013-03-31 00:00:00,1175.7,1098.2,1454.9,479.4,315.0,0.0,1162.4,2014-03-31 00:00:00,1306.5,1167.7,1495.5,534.6,267.3,0.0,1272.4,2015-03-31 00:00:00,1175.7,1153.1,1469.4,566.9,207.9,0.0,1165.2,2016-03-31 00:00:00,1391.3,1325.5,1764.8,702.0,291.6,160.2,1382.8,2017-03-31 00:00:00,1549.5,1443.6,2235.7,698.2,594.3,180.9,1541.2,2018-03-31 00:00:00,1846.6,1682.3,2360.0,835.8,498.5,194.7,1835.6,2019-03-31 00:00:00,2154.5,1909.2,2444.6,952.2,462.0,115.7,2126.4,2020-03-31,1840.9,1768.0,2513.4,988.3,603.1,46.0,1806.8,2021-03-31,2098.6,1856.1,2813.4,1157.9,581.1,142.5,2090.5,2022-03-31,2774.3,2361.1,3155.4,1312.7,538.9,126.6,2759.8,2023-03-31 00:00:00,3185.8,2711.6,3702.6,1709.6,649.1,98.9,3151.2
730,Vinati Organics Ltd.,2013-03-31 00:00:00,6005.7,5368.0,5462.4,2417.0,1430.1,1355.3,5914.7,2014-03-31 00:00:00,7606.3,6736.3,5879.6,2305.8,989.2,1099.7,7514.6,2015-03-31 00:00:00,8374.7,7210.6,6517.6,2407.3,1409.9,372.3,8229.2,2016-03-31 00:00:00,6803.3,5473.6,7359.6,3112.1,1321.5,132.6,6620.4,2017-03-31 00:00:00,6960.8,5621.5,8220.1,3270.7,534.1,0.0,6813.3,2018-03-31 00:00:00,7823.5,6294.4,9812.8,4629.0,992.8,0.0,7558.7,2019-03-31 00:00:00,11580.9,8790.9,12294.7,5310.6,887.9,0.0,11279.2,2020-03-31,10738.6,7428.2,14438.6,6425.9,890.2,0.0,10288.8,2021-03-31,9992.9,7581.5,17345.9,6549.4,1074.1,0.0,9542.6,2022-03-31,16873.8,13411.0,20917.5,7767.3,1682.5,0.0,16155.1,2023-03-31 00:00:00,21587.8,17058.8,25489.3,9902.6,2203.8,0.0,20847.0
731,Vindhya Telelinks Ltd.,2013-03-31 00:00:00,3748.1,3755.6,4673.3,2882.7,2337.2,0.0,3592.9,2014-03-31 00:00:00,4761.1,4682.9,5909.2,3894.8,2779.8,612.6,4694.6,2015-03-31 00:00:00,7248.8,6768.0,8120.2,5894.4,3851.9,1213.4,7069.9,2016-03-31 00:00:00,10473.9,9754.5,9448.4,6880.4,4652.0,878.6,10300.9,2017-03-31 00:00:00,10449.1,10663.8,11798.9,9062.5,6029.2,998.0,10272.2,2018-03-31 00:00:00,13606.6,14517.9,16219.6,13267.9,9445.2,1121.8,13520.4,2019-03-31 00:00:00,21087.0,23556.6,26138.6,22180.8,14905.2,3548.3,20960.5,2020-03-31,19052.7,19521.9,26120.7,22413.1,14380.3,3729.9,18838.9,2021-03-31,15258.0,12090.0,24346.5,20862.8,12711.6,2432.5,15027.5,2022-03-31,13549.5,12676.8,21346.7,17620.4,9151.9,1779.9,13246.1,2023-03-31 00:00:00,29144.7,29652.0,31018.3,27044.8,15780.4,3674.9,28899.3
732,Visaka Industries Ltd.,2013-03-31 00:00:00,10103.9,10120.0,7407.9,4193.7,3369.0,297.3,10077.7,2014-03-31 00:00:00,9848.8,9387.8,7296.8,3413.3,2699.1,725.1,9795.2,2015-03-31 00:00:00,11238.1,11310.3,7914.8,4444.7,3393.4,669.7,11213.9,2016-03-31 00:00:00,11041.4,10658.8,8226.0,4840.7,3979.8,536.7,11014.1,2017-03-31 00:00:00,10612.7,10210.3,7672.7,4084.0,2772.8,767.7,10555.6,2018-03-31 00:00:00,10478.1,9890.5,8934.3,4626.1,3359.8,912.1,10432.4,2019-03-31 00:00:00,11531.6,11169.7,9336.7,4962.4,3327.7,778.8,11364.1,2020-03-31,10580.7,9849.5,9500.6,5187.4,3434.4,857.4,10503.8,2021-03-31,11555.6,10291.8,9561.5,5090.4,2382.4,765.0,11462.1,2022-03-31,14264.8,13386.6,11157.7,5539.5,3198.5,314.4,14157.8,2023-03-31 00:00:00,16602.0,16342.6,13798.0,6410.0,4273.7,1464.8,16465.8
733,Vishal Fabrics Ltd.,2013-03-31 00:00:00,1833.8,1818.9,1234.8,828.9,670.0,163.8,1832.5,2014-03-31 00:00:00,2041.2,2013.3,1265.4,875.5,601.5,211.5,2040.2,2015-03-31 00:00:00,2240.9,2154.0,1426.4,901.2,531.3,185.3,2236.3,2016-03-31 00:00:00,2739.2,2608.7,1650.1,828.4,533.9,248.4,2735.8,2017-03-31 00:00:00,3739.1,3656.7,4498.9,2371.7,1555.1,990.7,3736.3,2018-03-31 00:00:00,8920.7,8959.6,7701.4,4381.6,3833.9,1727.0,8909.4,2019-03-31 00:00:00,9995.3,9807.3,7469.1,4003.2,2676.3,2505.8,9984.9,2020-03-31,12992.1,12786.4,7743.6,4486.4,2884.6,2251.0,12968.4,2021-03-31,9696.7,9317.6,7985.4,4910.8,3272.2,1924.4,9675.4,2022-03-31,15498.5,15018.5,8777.1,5762.4,3667.5,1630.7,15467.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,Vishnu Chemicals Ltd.,2013-03-31 00:00:00,3526.7,3495.0,4131.7,1593.6,2271.3,261.4,3505.2,2014-03-31 00:00:00,3804.6,3680.9,4267.3,1848.2,1826.5,436.8,3796.1,2015-03-31 00:00:00,4529.8,4420.8,4959.6,2592.7,2055.7,561.1,4501.7,2016-03-31 00:00:00,5020.4,5175.3,5870.6,3281.4,3022.3,550.9,5000.0,2017-03-31 00:00:00,4787.9,4592.0,6562.0,2995.6,3450.6,1066.2,4722.6,2018-03-31 00:00:00,5777.0,5838.7,7376.6,3662.9,4002.4,882.0,5697.3,2019-03-31 00:00:00,6718.6,6746.8,7163.4,3419.0,3369.4,1001.9,6675.3,2020-03-31,5797.7,5700.5,6879.8,3117.0,2955.4,1074.2,5723.4,2021-03-31,5917.4,5579.5,7047.0,3143.6,2956.1,1076.8,5730.9,2022-03-31,9133.4,8316.8,7706.2,3656.1,3229.1,976.9,9066.8,2023-03-31 00:00:00,12373.7,11268.9,8292.5,4009.7,2987.2,646.3,12218.6
735,Voltamp Transformers Ltd.,2013-03-31 00:00:00,5856.2,5323.3,4627.6,2699.0,510.9,0.0,5656.0,2014-03-31 00:00:00,5149.8,4699.2,4813.7,2553.8,551.7,0.0,4882.3,2015-03-31 00:00:00,5860.3,5722.7,4959.5,2561.9,520.7,0.0,5623.4,2016-03-31 00:00:00,6434.4,6113.1,5266.0,3063.5,534.3,0.0,6151.8,2017-03-31 00:00:00,7068.0,6312.6,6219.6,2726.6,499.2,0.0,6591.8,2018-03-31 00:00:00,6908.1,6185.9,6755.8,2920.5,466.2,0.0,6436.8,2019-03-31 00:00:00,8650.8,7925.6,7538.0,3309.5,539.9,0.0,8211.0,2020-03-31,8770.3,8027.8,8174.9,3190.3,610.4,0.0,8527.4,2021-03-31,7647.8,6410.6,9196.3,3663.6,712.8,0.0,6886.7,2022-03-31,11701.6,10701.5,10659.2,5067.5,1063.9,0.0,11220.3,2023-03-31 00:00:00,14251.9,12217.2,12264.1,5000.2,1021.8,0.0,13763.5
736,Voltas Ltd.,2013-03-31 00:00:00,58480.1,57344.1,41419.9,33678.0,25110.8,0.0,56165.0,2014-03-31 00:00:00,53485.0,50471.2,42225.7,34132.3,24749.4,0.0,51857.8,2015-03-31 00:00:00,55825.7,52317.9,43535.7,31523.7,23642.6,0.0,52184.3,2016-03-31 00:00:00,54016.0,49732.2,49809.1,31917.3,23324.1,0.0,51963.6,2017-03-31 00:00:00,57553.6,54745.2,58297.7,31829.3,26404.8,0.0,54837.2,2018-03-31 00:00:00,60916.3,54906.4,66837.2,38682.3,29927.1,0.0,58505.2,2019-03-31 00:00:00,69888.8,67977.7,71467.5,51193.7,32179.2,0.0,67235.6,2020-03-31,74615.0,71684.6,79726.5,51340.3,35317.7,54.1,72181.8,2021-03-31,65979.3,57483.8,84051.2,45398.1,31769.4,40.0,62888.9,2022-03-31,72700.7,68648.7,96650.3,52702.7,38054.4,89.7,70252.9,2023-03-31 00:00:00,89326.8,72190.6,105401.8,48618.6,34822.8,424.9,76082.9
737,W S Industries (India) Ltd.,2013-09-30 00:00:00,3602.7,3721.1,3983.0,2452.7,2712.7,921.6,2220.6,2014-09-30 00:00:00,1353.8,2051.4,4039.3,1991.0,3342.3,463.9,1187.1,2015-03-31 00:00:00,123.5,567.2,3758.3,1868.8,3439.5,647.7,102.7,2016-03-31 00:00:00,52.5,471.5,3652.9,1928.6,4650.4,0.0,45.1,2017-03-31 00:00:00,512.3,430.1,3540.3,2594.8,4572.3,0.0,14.6,2018-03-31 00:00:00,593.5,273.5,3092.4,1571.7,3804.5,0.0,22.5,2019-03-31 00:00:00,414.7,2656.2,1248.6,196.4,1365.3,0.0,3.3,2020-03-31,16.6,622.6,734.2,190.3,1456.9,0.0,2.1,2021-03-31,18.3,101.9,796.6,186.4,1602.8,0.0,0.0,2022-03-31,201.1,794.2,870.0,419.5,618.3,355.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,Wealth First Portfolio Managers Ltd.,2013-03-31 00:00:00,49.1,47.2,205.0,182.8,172.5,0.0,1.1,2014-03-31 00:00:00,57.1,55.7,237.3,216.0,204.1,0.0,1.7,2015-03-31 00:00:00,101.9,81.7,113.1,95.6,59.8,0.2,1.1,2016-03-31 00:00:00,112.7,86.7,468.7,404.8,310.2,0.0,0.7,2017-03-31 00:00:00,125.9,77.7,414.2,374.9,215.0,0.0,0.4,2018-03-31 00:00:00,186.6,94.5,379.6,328.5,95.4,0.0,0.9,2019-03-31 00:00:00,164.6,94.3,396.3,345.2,50.1,0.0,2.4,2020-03-31,148.9,136.3,402.1,368.8,50.7,0.0,2.1,2021-03-31,259.4,132.0,540.4,411.5,72.1,0.0,27.4,2022-03-31,344.7,159.9,763.1,449.4,101.9,0.0,14.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,Weizmann Ltd.,2013-03-31 00:00:00,463.4,448.4,839.3,480.2,163.4,24.5,421.7,2014-03-31 00:00:00,478.9,471.2,845.2,476.2,165.7,15.4,439.8,2015-03-31 00:00:00,494.3,480.9,756.9,413.6,118.6,3.1,453.9,2016-03-31 00:00:00,570.8,530.3,740.3,398.6,85.7,0.4,533.1,2017-03-31 00:00:00,869.4,829.8,815.0,402.2,112.3,1.2,839.1,2018-03-31 00:00:00,904.9,893.0,994.4,544.6,210.2,5.5,868.7,2019-03-31 00:00:00,1068.0,984.2,1028.6,278.7,287.1,14.0,1047.6,2020-03-31,969.9,921.3,941.0,274.0,360.1,7.9,964.2,2021-03-31,988.0,936.4,1037.7,376.5,411.6,2.9,977.4,2022-03-31,1023.2,1002.4,954.0,294.2,405.4,5.4,998.8,2023-03-31 00:00:00,1355.8,1280.6,945.5,289.8,356.2,4.0,1351.8
740,Welspun Corp Ltd.,2013-03-31 00:00:00,73040.6,73985.6,104995.0,50002.8,28453.7,26053.7,70601.1,2014-03-31 00:00:00,51534.2,46717.3,62103.6,25004.3,17149.0,19423.2,49681.8,2015-03-31 00:00:00,52652.4,52847.2,78273.3,45212.8,35052.6,18779.6,51133.1,2016-03-31 00:00:00,40246.8,41519.2,62368.5,29828.8,20149.9,15914.8,39214.1,2017-03-31 00:00:00,46956.4,45595.4,65566.5,35121.9,27140.6,11725.0,45065.7,2018-03-31 00:00:00,53916.9,53764.2,57166.8,28957.3,23681.9,6048.5,40488.0,2019-03-31 00:00:00,58625.7,59348.4,45344.3,32158.0,19538.9,5371.0,41628.9,2020-03-31,52098.2,58075.9,50120.5,38428.6,25151.3,5377.1,42676.2,2021-03-31,64618.3,48008.3,53346.8,34704.0,15070.8,4534.3,52978.9,2022-03-31,57805.3,52744.1,65818.6,38903.1,25078.6,4488.0,53012.0,2023-03-31 00:00:00,72437.1,70900.0,70217.0,39182.0,27439.9,2528.4,69278.9
741,Welspun Enterprises Ltd.,2013-03-31 00:00:00,3951.6,3922.1,7835.5,2971.2,2096.6,739.6,2723.2,2014-03-31 00:00:00,2399.3,2790.8,6474.6,2750.1,1444.4,655.0,2068.1,2015-03-31 00:00:00,3453.4,3384.0,16927.4,8617.8,794.2,674.0,1853.5,2016-03-31 00:00:00,3540.1,3089.5,16701.5,9863.0,795.9,558.4,1861.9,2017-03-31 00:00:00,4147.5,3714.8,17837.9,12086.4,2254.7,518.1,2916.3,2018-03-31 00:00:00,11206.1,10108.7,20420.6,12120.2,3806.8,460.5,9972.0,2019-03-31 00:00:00,18138.9,16602.0,27315.6,16355.1,9614.4,56.0,17394.2,2020-03-31,18126.3,16532.9,28125.3,14551.8,9088.8,52.4,17600.5,2021-03-31,14391.6,13317.1,33205.2,14543.6,8684.3,4700.8,14102.2,2022-03-31,13447.4,12513.0,36260.6,16687.8,10380.7,3597.7,13070.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,Welspun India Ltd.,2013-03-31 00:00:00,33476.2,31717.3,34899.5,10504.1,11330.6,9291.0,31007.5,2014-03-31 00:00:00,36860.6,37596.3,42999.5,14485.9,15688.4,13353.6,36548.0,2015-03-31 00:00:00,46670.8,42269.7,51295.1,20271.4,18961.6,12786.0,46392.5,2016-03-31 00:00:00,51502.9,45001.9,58786.1,17437.2,15541.4,15894.9,50791.0,2017-03-31 00:00:00,59968.0,58022.6,68529.9,24184.0,17316.0,19244.4,59277.2,2018-03-31 00:00:00,52271.6,48522.4,63914.9,24835.0,18261.3,15907.1,50024.2,2019-03-31 00:00:00,56356.1,54253.4,64242.2,24455.8,21260.9,12500.4,54005.8,2020-03-31,55087.2,51834.5,62924.1,25453.9,22206.5,7771.1,53281.9,2021-03-31,60885.1,54807.8,61173.0,24666.5,19548.3,2701.7,59664.3,2022-03-31,67969.5,64358.8,62351.9,26079.9,19686.0,1531.0,67215.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,Wendt (India) Ltd.,2013-03-31 00:00:00,996.0,897.7,1589.0,490.4,233.8,0.0,977.6,2014-03-31 00:00:00,1085.9,961.5,1687.3,528.3,249.2,0.0,1037.2,2015-03-31 00:00:00,1222.1,1081.9,1801.1,572.5,241.3,0.0,1156.7,2016-03-31 00:00:00,1326.5,1223.7,1329.3,625.3,278.7,0.0,1279.1,2017-03-31 00:00:00,1450.5,1347.6,1352.6,659.5,244.6,0.0,1409.3,2018-03-31 00:00:00,1360.5,1233.7,1470.6,826.6,332.5,0.0,1318.3,2019-03-31 00:00:00,1469.3,1348.4,1649.1,992.8,460.8,0.0,1430.0,2020-03-31,1309.5,1257.5,1649.2,978.2,421.0,0.0,1234.6,2021-03-31,1270.9,1100.4,1657.5,975.8,362.0,0.0,1212.9,2022-03-31,1663.0,1411.6,1864.4,1243.0,392.8,0.0,1605.8,2023-03-31 00:00:00,2010.8,1604.0,2101.7,1472.2,375.7,0.0,1934.2
